representative	grouped_terms	genes
renal system development	renal system development;kidney development	Hdac5;Ppp3ca;Commd5;Actn4;Rhoa;Pdgfra;Cdkn1c;Pgf;Smad9;Pdgfb;Sulf2;Apc;Mpv17;Lrrk2;Itga3;Cxcr2;C3ar1;Odc1;Smad5;Gzf1;Gli3;Yap1;Gcnt1;Myocd;Ace;Slc5a1;Ap2b1;Traf3ip2;Gcnt4;Col4a1;Vcan;Ap1b1;Ift27;Serpinb7;Asxl1;Hc;Hey1;Enpp1;Pds5a;Hells;Stat1;Timeless;Kif3a;Frem2;Bax;Irx1;Ift88;Bmp2;Dact2;Psap;Nup85;Kank2;Pygo2;Tgfbr1;Fbn1;Angpt2;Basp1;Smad4;Cyp4a31;Pcsk9;Ctnnbip1;Bcl2;Hnf1b;Snx17;Aqp1;Akr1b1;Nup133;Mecom;Cd44;Prom1;Plce1;Myo1e;Efnb2;Adamts6;Aph1c;Tacstd2;Greb1l;Notch1;Nid1;Sox9;Fgfr2;Bmp6;Tgfb1;Itgb3;Zbtb16;Notch2;Zng1;Npnt;Hs3st3b1;Prdm1;Ift25;Epha7;Cenpf;Osr1;Egr1
translation at synapse	translation at synapse;translation at postsynapse;translation at presynapse	Rps16;Rpl27a;Rps11;Rpl35;Rpl7a;Rpl4;Rpl7;Rpl23;Rpl34;Rpl12;Uba52;Rpl6;Rps26;Rpl26;Eef2;Rpl32;Rps12;Rps24;Rpl29;Rps14;Rpl13;Rps15a;Rpl13a;Rplp2;Rps28;Rpl8;Rpl10a;Rps5;Rpl37a;Rpl37;Rpl36a
MHC class II protein complex	MHC class II protein complex;MHC class II protein complex binding	H2-DMb2;H2-DMb1;H2-Aa;H2-DMa;H2-Ab1;H2-Eb1;Cd74
positive regulation of cytoskeleton organization	positive regulation of cytoskeleton organization;positive regulation of supramolecular fiber organization	Map1b;Git1;Lmod1;Rhoa;Nck1;Apc;Met;Dstn;Bin1;Swap70;Vil1;Drg1;Rhoc;Rps3;Nck2;Nckap1l;Alox15;Cyfip1;Ccl21a;Mapre1;P2rx7;Cdc42ep5;Synpo;Plek;Evl;Plxna3;Add3;Baiap2l2;Pycard;Pak1;Plk4;Ppm1f;Prkcq;Nckap1;Limch1;Trim27;Stmn2;Tgfbr1;Abi2;Arhgef5;Apoa1;Id1;Flna;Prox1;Cd47;Serpinf2;Vasp;Wdr1;Itgb1bp1;Wasf3;Wasf2;Stil;Spag5;Mtor;Myo1c;Cdk5rap2;Actn2;Psen1;Colgalt1
peptide hormone processing	peptide hormone processing;signaling receptor ligand precursor processing	Pcsk2;Hsp90b1;Ero1b;P4hb;Pcsk6;Chst8;Slc30a8;Pcsk5;Pcsk4;Scg5;Bace1
regulation of microtubule depolymerization	regulation of microtubule depolymerization;negative regulation of microtubule depolymerization	Hdgfl3;Eml4;Dysf;Map1b;Camsap1;Apc;Clasp1;Specc1l;Stmn2;Camsap2;Ttbk2;Gas2l1;Clasp2;Fgf13;Ckap2;Diaph3;Tpx2
nucleoside bisphosphate metabolic process	nucleoside bisphosphate metabolic process;ribonucleoside bisphosphate metabolic process;purine nucleoside bisphosphate metabolic process	Nudt7;Acsm5;Sult2a7;Pipox;Sult2a8;Baat;Acsl6;Slc25a16;Far2;Acot8;Papss1;Slc25a42;Suclg2;Acsm3;Pdhb;Oxsm;Gcdh;Glyat;Mcee;Dgat2;Dcakd;Acnat1;Gpat4;Hmgcs2;Ppcdc;Hsd17b4;Dlat;Tdo2
regulation of viral genome replication	regulation of viral genome replication;viral genome replication	Oas1c;Ifi213;Stau1;Ifi205;Ifitm3;Slpi;Ifi207;N4bp1;Mndal;Gm11772;Bst2;Znfx1;Ifitm2;Morc2a;Ppie;Vapb;Oasl2;Fam111a;Ddb1;Ifi206;Ifih1;Larp1;Tnf;Zc3hav1;Plscr1;Oas1g;Dicer1;Ifi214;Tarbp2;Hmga2;Oas3;Ifi211;Ifi209;Banf1;Bcl2;Prox1;Oas1a;Hacd3;Ifi208;Notch1;Rad23a;Ccl5;Adarb1;Ifitm1;Ppihl;Top2a;Pik3c3;Vcp;Phb1;Eef1a1;Ccl8;Smc6;Smc5;Ddx56;Grk2;Smarcb1
alpha-amino acid metabolic process	alpha-amino acid metabolic process;amino acid metabolic process	Nox4;Sephs2;Oat;Pipox;Gpt2;Ero1b;Baat;Fpgs;Cyp2d22;Azin2;Hoga1;Adhfe1;P4hb;Nr1h4;Pcbd2;Hibadh;Cth;Azin1;Ppat;Prodh;Adss2;Agmat;Comt;Glyat;Ggt1;Nit2;Adi1;Aldh6a1;Shmt2;Agxt2;Slc7a11;Atf4;Mecp2;Fah;Mat1a;Asrgl1;Aldh5a1;Otc;Gclc;Cdo1;P4ha3;Ahcy;Tdo2;P4htm;Adss1;Haao;Tat;Acadsb;Srr;Sirt4;Gfpt1;Pah;Hibch;Aldh1a1;Aarsd1;Aars1;Mars1;Hpdl;Aasdh;Dpys;Farsa;Dbt;Auh;Nars2;Nars1;Lars1
positive regulation of response to wounding	positive regulation of response to wounding;positive regulation of wound healing	Hpse;Ccl2;Enpp4;Hras;Cldn4;Vwf;Ano6;Arfgef1;Plau;Tmem97;Atp7a;Flna;Serpinf2;Clec7a;Emilin2;Ptger4;Smoc2;Stk24;Hbegf;Mtor;Grn;Duox2
acyl-CoA metabolic process	acyl-CoA metabolic process;thioester metabolic process	Nudt7;Acsm5;Pipox;Baat;Acsl6;Far2;Acot8;Suclg2;Acsm3;Pdhb;Oxsm;Gcdh;Glyat;Mcee;Dgat2;Acnat1;Gpat4;Hmgcs2;Hsd17b4;Dlat;Tdo2
ensheathment of neurons	ensheathment of neurons;axon ensheathment;myelination	Nrdc;Plec;Slc25a46;Large1;Degs1;Itgb4;Ngfr;Dag1;Col6a1;Ppard;Rxrb;Qki;Fig4;B4galt6;Raf1;Adgrg6;Cd9;Ifng;B4galt5;Abca2;Hexa;Hycc1;Epb41l3;Pmp22;Fyn;Cst7;Rxra;Mal2;Pomgnt1;Nab1;Cyfip1;Tnf;Mtmr2;Hras;Id4;Cldn5;Kcnj10;Rnf10;Akt2;Eif2b4;Enpp1;Dicer1;Tppp;Egr2;Tlr2;Tenm4;Psap;Slc25a12;Ndrg1;Tmem163;Lgi4;Tmem98;Mbp;Tnfrsf21;Itgax;Srebf2;Myo5a;Ctsc;Mapk3;Ski;Tgfb1;Trf;Abcd2;Wasf3;Akt1;Mtor;Hexb;Mall
negative regulation of cell motility	negative regulation of cell motility;negative regulation of locomotion;negative regulation of cell migration	Hdac5;Dpep1;Tbxa2r;Arid4a;Coro1b;Bcr;Rhoa;Pdgfb;Fas;Slamf8;Apex1;Ptprk;Cited2;Abr;Tie1;Robo4;Was;Gna13;Atp2b4;Myocd;Has1;Gpr173;Mia3;Card10;Tnf;Thy1;Cd63;Ccl21a;Nedd9;Cldn5;Hc;Clic4;Evl;Ccdc125;S1pr2;Arhgap4;Bmpr1a;Clasp1;Cdh1;Spred1;Jup;C5ar2;Nodal;Limch1;Adipor1;Tgfbr1;Cygb;Angpt2;Ptprm;Padi2;Bcl2;Vash1;Tafa5;Macir;Clasp2;Ing1;Tacstd2;Acvrl1;Itgb1bp1;Aif1;Adamts9;Notch1;Stat3;Emilin2;Tgfb1;Cd74;Frmd5;Ptger4;Emilin1;Tgfbr3;Timp1;Il1rn;Myh9;Adarb1;Ifitm1;Gtpbp4;Stk24;Arhgdib;Abhd2;Akt1;Coro1c;Ldlrad4;Arhgdia;Pkp2;Hoxa7;Sema4d;Sema3e;Sema6b;Plxna3;Sema6a;St6gal1;Arrdc3
regulation of cyclin-dependent protein serine/threonine kinase activity	regulation of cyclin-dependent protein serine/threonine kinase activity;regulation of cyclin-dependent protein kinase activity	Prox1;Cdkn2a;Ccnjl;Ccnd2;Cdkn2b;Ccny;Ccne1;Ccnb2;Gtpbp4;Stil;Ccnd1;Akt1;Ccnb1;Ccna2;Plk1
positive regulation of leukocyte differentiation	positive regulation of leukocyte differentiation;positive regulation of hemopoiesis	Ifng;Brd7;Smarcd3;Sart1;Stat5a;Ninj1;Csf1r;Il10;Ppp3ca;Rhoa;Cd27;Il7;Fadd;Gli3;Ccr2;Nckap1l;Car2;Foxp3;Tespa1;Nfkbiz;Tnf;Gimap3;Cbfb;Bcl6;Ptprc;Tnfsf9;Nedd9;Ccl9;Il15;Creb1;Tyrobp;Ikzf1;Tgfbr2;Tesc;Socs1;Inpp5d;Cd83;Ror2;Ambra1;Axl;Ctnnbip1;Vsir;Trem2;Ocstamp;Klhl25;Smarcb1;Kitl;H2-Aa;Itpkb;H2-DMa;Il34;Dlk1;Sash3;Tgfb1;Hcls1;Ccr1;Itgb3;Zbtb16;Cd74;Smarcc1;Notch2;Ccl19;Tnfrsf11a;Ccl5;Eeig1;Pou4f1;Il23a;Fos
positive regulation of phagocytosis	positive regulation of phagocytosis;regulation of phagocytosis	Fcgr3;Abr;Sirpd;Cfp;Pros1;Rab27a;Slc11a1;Sirpa;Gata2;Nckap1l;Ccl2;Fpr2;Colec11;Colec10;Ptprc;Il15;Ahsg;Pycard;Ano6;Cyba;Apoa1;Trem2;Cd47;Plcg2;Fcgr1;Sirpb1c;Lbp;Clec7a;Myh9;Sirpb1b;Dock2;Rab31;Camk1d;Myo18a;Alox15;Tlr2;Pip4p2;Rack1;Siglece;Prtn3;Tgfb1
pigment cell differentiation	pigment cell differentiation;developmental pigmentation	Bloc1s3;Adamtsl4;Slc24a5;Gli3;Rab27a;Rab32;Cd63;Ankrd27;Rab38;Gnaq;Enpp1;Adamts20;Bcl2;Myo5a;Adamts9;Kitl;Lrmda;Bcl2l11;Bax;Tpcn2;Grk3
positive regulation of interleukin-1 production	positive regulation of interleukin-1 production;positive regulation of interleukin-1 beta production	Ifi213;Ifi205;Lilra5;Casp1;Tlr8;Ifi207;Il16;App;Havcr2;Mndal;Ifng;Usp50;Gbp5;Aim2;Nod1;Ifi206;Hk1;Jak2;Tnf;Nlrp1a;P2rx7;Tyrobp;Tlr6;Inava;Pycard;Ifi214;Tlr2;Panx1;Ifi211;Ifi209;Ifi208;Tlr4;Stat3;Clec7a;Ccl19;Lpl;Egr1
interleukin-12 production	interleukin-12 production;regulation of interleukin-12 production	Arrb2;Lilra5;Traf6;Cd40;Cd40lg;Tlr8;Il16;Flt3;Ifng;Tlr3;Il10;Hspd1;Foxp1;Tnfsf9;Nlrc3;Tlr6;Tlr2;Prkcd;Unc93b1;Irf8;Scimp;Cd47;Plcg2;Tlr4;Clec7a;Ccl19;Laptm5;G6pdx;Cmklr1;Il23a
somatic recombination of immunoglobulin gene segments	somatic recombination of immunoglobulin gene segments;somatic diversification of immune receptors via germline recombination within a single locus;somatic cell DNA recombination	Kmt5c;Ifng;Ccr6;Hspd1;Foxp1;Sanbr;Exosc3;Swap70;Foxp3;Nfkbiz;Bcl6;Ptprc;Aplf;Cyren;Rif1;Shld2;Icosl;Msh2;Tcf3;Ung;Ezh2;Nsd2;Pms2;Exo1;Tgfb1;Mad2l2;Tbx21;Dcaf1;Tcf7
RNA-templated DNA biosynthetic process	RNA-templated DNA biosynthetic process;telomere maintenance via telomerase;regulation of telomere maintenance via telomerase	Telo2;Terc;Pml;Pnkp;Map3k4;Ten1;Gnl3l;Rpa1;Gch1;Wrap53;Pkib;Atr;Prkcq;Dkc1;Src;Dcp2;Ctc1;Fbxo4;Mapk3;Gar1;Acd;Tinf2;Nek2;Aurkb;Pif1
centrosome cycle	centrosome cycle;microtubule organizing center organization	Cdk2;Cetn2;Brca1;Pclaf;C2cd3;Cntln;Brca2;Chmp1a;Kif3a;Alms1;Plk4;Nin;Cep131;Crocc;Gen1;Sgo1;Trim37;Tuba1a;Kifc1;Chmp4b;Golga2;Ssx2ip;Cep135;Odf2;Haus8;Chmp4c;Cetn4;Chek1;Kif11;Stil;Nek2;Cdk5rap2;Ndc80;Aurka;Plk1;Clasp1;Clasp2;Fbxw11
embryonic limb morphogenesis	embryonic limb morphogenesis;embryonic appendage morphogenesis	Chd7;Prickle1;Ptch1;Pbx1;Msx1;Wnt9a;Tbx2;Ift122;Mks1;B9d1;Bcl2l11;Tulp3;Lmbr1;Tbx4;Gja1;Nipbl;Runx2;Aff3;Map3k20;Gli3;Flvcr1;Psen1;Gnaq;Ece1;C2cd3;Intu;Bmpr1a;Dicer1;Frem2;Bax;Ift140;Ift88;Prrx1;Ror2;Smad4;Ttbk2;Mecom;Tmem107;Notch1;Ski;Mycn;Acd;Zbtb16;Notch2;Lnpk;Pbx2;Lrp5;Osr1;Chst11
regulation of neutrophil migration	regulation of neutrophil migration;positive regulation of neutrophil migration	Pawr;Ednra;Dysf;Rtn4;C5ar1;Slamf8;Cxcr2;C3ar1;Fut4;Nckap1l;Ccl21a;Tlr2;Cd99l2;Rac3;C5ar2;Rac2;Lbp;Cd99;Cd74;Ptger4;Ccl19;Camk1d;Il23a;Dapk2
regulation of metal ion transport	regulation of metal ion transport;regulation of monoatomic ion transport	Fxyd5;Gja1;Ppp3ca;Atp1a1;Pml;Stac2;Fxyd6;Crbn;Rhoa;Lcn2;Clec4b1;Fyn;Cracr2b;Pdgfb;Oga;Bin1;Kcnmb1;P2rx1;Gnai2;Wnk2;Spg11;Wnk1;Atp1b3;Homer2;Ywhah;Atp2b4;Nos3;Lpar3;Gnb5;Ace;Tmx1;Slc8b1;Stk39;Fkbp1a;Gimap3;Thy1;Cd63;Hpca;Gstm7;P2rx7;Slc8a1;Gnaq;Akt2;Grin3b;Commd1;Nkain4;Best1;Adora2a;Stimate;Coro1a;Atp2b2;Tesc;Vdac1;Stim2;Kcnj2;Rrad;Bax;Wwp2;Abcc9;Ywhae;Lyn;Nedd4l;Stim1;Stc2;P2rx4;1810037I17Rik;Ehd3;Ano6;Kcnh2;Cyba;Trim27;Cd84;Selenon;Atp7a;Serpine2;Camk2d;Calm2;Kcnq1;Pcsk9;Aplnr;Nfatc3;Cxcl9;Scn5a;Bak1;Kcnip4;Flna;Bcl2;Trem2;Nkain1;Ptpn22;Adcyap1r1;Cacna1d;Plcg2;Myo5a;Lgals3;Dpp6;Cnksr3;Tgfb1;Ccr1;Itgb3;Trf;Fcrl5;Tspan18;Ccl5;G6pdx;Ubash3b;Cxcl1;Pln;F2rl3;Akt1;Vdr;Fgf13;Kcnip1;Osr1;Actn2;Tcirg1;Atp8b1;Car2;Ywhaq;Kcnj15;Kcnj10;Reln;Kcnj16;Abcb1a;Kcnj5;Ppif;Kcnj8;Mtor
positive T cell selection	positive T cell selection;T cell selection	Foxp3;Ptprc;Spn;Cd3d;Cd3g;Nfatc3;Ly9;Bcl2;Itpkb;Stat3;H2-DMa;Tgfb1;Cd74;Tbx21;Dock2;Mtor;Il23a;Rhoa;Fas;Gli3;Il15
