representative	grouped_terms	genes
negative regulation of locomotion	negative regulation of locomotion;negative regulation of cell migration;negative regulation of cell motility	Stk24;Sap30l;Brms1l;Lrp1;Ndrg4;Angpt2;Spred1;Mia3;Dab2ip;Sulf1;Atp2b4;Nrg1;Sema4f;Ldlrad4;Hyal2;Shh;Il27ra;Rgn;Tet1;Mitf;Jag1;Ppard;Ccdc125;Sin3b;Hmgb1;Ifitm1;Wnt4;Thy1;Tnf;Sema6c;Ghrl;Eng;Mmp28;Acvr1c;Kank1;Pik3r2;Map2k5;Srgap2;Bcr;Ptpru;Dusp10;Brms1;Myocd;Adamts9;Ptprt;Srgap1;Notch1;Emilin1;Epha1;Gata3;Afdn;Dpysl3;Nodal;Cfl1;Nrp1;Ptger4;Hdac1;Ptk2;Reck;Gsk3b;Cldn3;Magi2;Sfrp2;Rabgef1;Abr;Has1;Sema4a;Sinhcaf;Stk26;Sema6b;Sp100;Arrdc3;Nbl1;Mecp2;Cd200r1;Braf;Evl;Ptprk;Mif;Coro1b;Cx3cr1;Ppargc1a;Lrch1;Podn;Sema3b;Muc2;Sema4b;Ripor2;S2bpcox16;Tcaf1;Slit1;Rnf20;Abhd6;Col3a1;Slit2;Mcc;Ptpn2;Cd63;Sap130;Clasp1;Erdr1x;Stap1;Trib1;Ptprj;Fignl2;Robo4;Gpr18;Padi2;Scai;Ccl25;Mapk15;Ilk;Tgfbr3;Hdac2;Krit1;Dlc1;Nedd9;Bmerb1;Dach1;Ogt;Sema6d;Chrd;Miip;Ccl21b;Dusp1;Nisch;Rbbp4;Zeb2;Ager;Phldb2;Arid4a;Sema6a;Plcb1;Nfe2l2;Ccl28;Card10;Prkg1;Arid2;Arhgap4;Stard13;Flcn;Osbpl8;Nf1;Ptpn23;Zmynd8;Igfbp3;Clasp2;Arid4b
DNA alkylation	DNA alkylation;DNA methylation	Rsl1;Tmt1a;Ppm1d;Wt1;Ezh2;Meg3;Hells;Dnmt3a;Gnas;Mta2;Mecp2;Baz2a;Ehmt1;Mbd4;Atf7ip;Ehmt2;Ctcf;Arid4a;Smchd1;Kmt2a;Rlf;Kmt2e;Arid4b
axon extension	axon extension;regulation of axon extension;regulation of extent of cell growth	Usp9x;L1cam;Disc1;Ccr5;Dscam;Smurf1;Dclk1;Nrp1;Ttc3;Gsk3b;Plxna4;Lamb2;Sema4a;Zfyve27;Ngf;Edn1;C9orf72;Sema6b;Rufy3;Olfm1;Raph1;Anapc2;Sema3b;Sema4b;Ifrd1;Slit1;Slit2;Golga4;Ptprs;Ntrk3;Cdh4;Adcy10;Cdk5;Ednra;Arhgap32;Ulk1;Ilk;Dnm2;Spg11;Mapt;Sema6d;Dip2b;Dvl1;Sema6a;Ep300;Abl1;Arhgap4;Macf1;Vegfa;Gdi1;Clasp2;Lpar3;Pum2;Ist1;Bcl11a;Epha7
regulation of glucose transmembrane transport	regulation of glucose transmembrane transport;monosaccharide transmembrane transport;hexose transmembrane transport;glucose transmembrane transport;carbohydrate transmembrane transport	Rasa1;Rps6kb1;Pid1;Erbb4;Edn1;Sh2b2;Erbb3;Insr;Slc25a27;Braf;Yes1;Fgf21;Sirt6;C1qtnf12;Stxbp4;Ahi1;Irs1;Aspscr1;Inpp5k;Prkci;Ednra;Myc;Enpp1;Prkcb;Grk2;Mef2a;Oga;Nfe2l2;Appl2;Prkcd;Rnasel;Gsk3a;Osbpl8;Sorbs1;Irs2;Slc2a2;Hnf1a;Slc23a2;Cd2ap;Slc2a10;Slc2a8;Ctns;Sesn2;Aqp9
SWI/SNF superfamily-type complex	SWI/SNF superfamily-type complex;ATPase complex	Suz12;Bicral;Smarca2;Mcrs1;Baz2a;Pbrm1;Brd9;Cecr2;Bicra;Gatad2a;Chd4;Tfpt;Znhit1;Bcl11a;Arid1a;Dmap1;Smarcd2;Gatad2b;Ino80d;Hdac2;Gon4l;Bcl7a;Mybbp1a;Ercc6;Ep400;Rbbp4;Trrap;Arid1b;Chd3;Srcap;Arid2;Baz1a;Nfrkb;Baz1b;Sall1;Rsf1;Sf3b1;Atp5f1e;ATP6;Atp6-ps;Atp6v0a4;Atp6v0a2
oocyte differentiation	oocyte differentiation;oocyte development	Washc1;Pabpc1l;Edn1;Ereg;Rps6ka2;Septin1;Cdc25b;Sirt2;Zfx;Kmt2b;Tut7;Dmc1;Fbxo5;Rec8;Ednra;Ehmt2;Tut4;Lgr5;Plcb1;Kmt2d;Ptk2b;Npr2;Stk31
cardiac muscle tissue growth	cardiac muscle tissue growth;heart growth	Myocd;Notch1;Mapk14;Hey2;Dipk2a;Fgfr2;Gsk3b;Erbb4;Tbx1;Edn1;Sirt1;Adra1a;Sav1;Col14a1;Ccm2l;Meis1;Sorbs2;Sirt6;Foxp1;Hamp;Rbm10;Vgll4;Ddx39b;Adra1b;Tgfbr3;Smad1;Hdac2;Jarid2;Apc;Rxrb;Mapk11;Trip10;Ppara;Akap13;Ep300;Arid2;Gsk3a;Zfpm2;Pim1;Ttn;Dusp6
negative regulation of phosphorus metabolic process	negative regulation of phosphorus metabolic process;negative regulation of phosphate metabolic process;negative regulation of phosphorylation	Cdkn2d;Tnf;Inpp5f;Ppp1r1b;Vps25;Wwtr1;Deptor;Hexim1;Lilrb4a;Gstp3;Gpd1l;Dusp7;Dusp10;Hdac4;Myocd;Ptprt;Irak3;Cep85;Sh2d1b1;Epha1;Ggnbp2;Spry4;Adar;Socs3;Ptpn22;Camk2n1;Pycard;Atxn7;Lats1;Lrrk1;Pibf1;Gbp4;Pid1;Sfrp2;Rabgef1;Hexim2;Nlrp12;Dmtn;Akt1s1;C9orf72;Sirt1;Prkn;Pkn1;Insr;Pkib;Lats2;Apoc1;Hnf1a;Pfkfb1;Bmp2;Mas1;Sirt2;Angpt1;Rb1;Spry1;Ppargc1a;Prkag2;Ppp4r4;Atxn1;Jun;Zc3h12a;Cep43;Ctdspl;Nckap1l;Suz12;Sirt6;Lax1;Sirpa;Ptprb;Swap70;Irf1;Slit2;Plpp3;Arrb2;Gckr;Ptpn2;Slc8a3;Plec;Foxa2;Chp1;Tardbp;Prkch;Ntrk3;Stap1;Trib1;Ppp5c;Ppp1r35;Ptprj;Plk1;Git1;Trp53;Inpp5k;Dgkq;Birc3;Enpp1;Ncor1;Ptprc;Gadd45g;Impact;Gadd45b;Grk2;Spred2;Mapt;Ogt;Apc;Rock1;Ppp1r15a;Hspb1;Xdh;Dusp1;Cda;Ppm1e;Cbl;Ager;Rock2;Dvl1;Prkdc;Cdkn1b;Ppara;Cblb;Prkcd;Abl1;Mlxipl;Nupr1;Stk38;Bax;Flcn;Nf1;Wnk4;Dusp6;Igfbp3;Slc4a1;Irs2
regulation of sister chromatid segregation	regulation of sister chromatid segregation;metaphase/anaphase transition of cell cycle	Ndc80;Bub1;Numa1;Zfp207;Tex14;Klhl22;Cdk5rap2;Sirt1;Cep192;Pcid2;Khdc3;Gen1;Riok2;Anapc2;Rb1;Incenp;Zwilch;Smarca2;Tacc3;Ube2c;Anapc15;Pbrm1;Hecw2;Anapc1;Plk1;Fbxo5;Arid1a;Mapk15;Becn1;Smarcd2;Cit;Bcl7a;Apc;Chfr;Arid1b;Arid2
secondary alcohol metabolic process	secondary alcohol metabolic process;sterol metabolic process;cholesterol metabolic process	Dhcr24;Sult2a5;Ebp;Pmvk;Tm7sf2;Pctp;Cubn;Sult2b1;Cyp2r1;Idi1;Acadvl;Ces1e;Fdps;Lipa;Smpd1;Npc2;Msmo1;Fgfr1;Sult2a3;Dhcr7;Cyp51;Sult2a7;Apob;Ldlrap1;Fmo5;Sult2a1;Apon;Saa1;Fdft1;Fgf1;Idh1;Ces1g;Idh3b;Sult2a6;Cyp7a1;Srebf1;Ttc39b;Idh2;Ces1f;Mvk;Apof;Cyb5r3;Lbr;Abca5;Serpina12;Ephx2;Ces1d;Sc5d;Hmgcs1;Lss;Mvd;Aco2;Pcsk9;Mttp;Ebpl;Erg28;Cyp26a1;Faxdc2
taxis	taxis;chemotaxis	Pik3cd;Nrg1;Sema4f;Pla2g6;Itgb2;Itgb2l;Tpbg;Shh;Stk39;Pik3cg;Ptafr;Il1b;Lect2;Csf3r;Dysf;Il17ra;Ano6;Hmgb1;F2rl1;Cxcl14;Rhog;Ccl12;Csf1r;Sema6c;Smad3;Eng;Mmp28;Adam10;Sell;Slamf1;Tmem102;Ppbp;Plgrkt;Rac2;Ccr5;Gab1;Tymp;Fcgr3;Cmtm7;Notch1;Lsp1;Ccl19-ps3;Dscam;Pde4b;Vegfd;Fpr1;Tnfsf14;Ear2;Ccl3;Mospd2;Ccl19;Il34;Mtus1;Nrp1;Il23a;Ptk2;Plxna4;Spi1;Gbf1;Sbds;Apoa1;Sema4a;Edn1;Coro1a;Ccl5;Sema6b;Plekhg5;Pf4;Fgf7;Cxcr3;Nbl1;Mif;Coro1b;P2ry12;Prkcq;Angpt1;Cx3cr1;Lgr4;Syk;Fes;Sema3b;Sema4b;Nckap1l;Fcer1g;Bcar1;Lyst;Ripor2;Rtn4rl1;Ccl17;Slit1;Vav3;Gpsm3;Lef1;Swap70;Dock2;Slit2;Arrb2;Mdk;Ptpn2;Artn;Pikfyve;Plec;Trpm2;C5ar1;Ntrk3;Stap1;Elmo2;Scrib;Ptprj;Cxcl1;Gpr18;Trem2;Padi2;Mpp1;Nod2;Cxcr4;Ednra;Adgra2;Ccl25;Rho;Creb1;Mcu;Nedd9;Pip5k1c;Pdgfrb;Bin2;Sema6d;Hspb1;Vegfc;Ccl21b;Dock4;Dusp1;Myo9b;Hsd3b7;Ager;Ccl27a;Agrn;Sema6a;Ccl28;Prkcd;Cxcl5;Ptk2b;Dapk2;Vcam1;Vegfa;Pla2g7;Mycbp2;Ccn1
cellular response to glucocorticoid stimulus	cellular response to glucocorticoid stimulus;cellular response to corticosteroid stimulus	Jak2;Rps6kb1;Gsk3b;Klf9;Zfp747;Crebrf;Pck1;Bmp4;Akap13;Pck2;ND3;Gsk3a;Zfp36l1;Zfp36;Scnn1a;Akr1c18
carboxylic acid biosynthetic process	carboxylic acid biosynthetic process;organic acid biosynthetic process	Srr;Nags;Abat;Eif6;Acsf3;Hsd17b12;Cth;Pla2g5;Akr1a1;Bhmt;Aldh1a1;Scd1;Ptges3-ps;Acmsd;Asl;Acadvl;Gstm4;Ptges2;Fads6;Ggt1;Ces1e;Ass1;Bhmt1b;Fads1;Scd4;Abcd3;Ldha;Lias;Lpgat1;Ptges;Abhd2;Bhmt2;Gls2;Fads2;Mcat;Ilvbl;Sco1;Degs1;Slc27a5;Cbs;Got2;Rdh10;Agxt;Acss2;Asah2;Acot7;Dhfr;Thnsl2;Hacd3;Kynu;Mthfd1;Gstp2;Slc1a3;Pecr;Prkab2;Prmt3;Upb1;Got1;Acox2;Ces1g;Kmo;Cyp7a1;Srebf1;Acsm1;Shmt1;Dhrs9;Prkag1;Gstm7;Cbr4;Mid1ip1;Abcd2;Nr1h3;Scd3;Daglb;Ces1f;Gsto1;Hsd17b10;Elovl5;Ugdh;Rbp1;Gstp1;Sdsl;Elovl3;Mtap;Elovl7;Ltc4s;Ces1d;Pnpla8;Slc25a12
autophagy	autophagy;process utilizing autophagic mechanism	Pip4k2c;Dhrsx;Foxk2;Wdr41;Hdac6;Lepr;Nbr1;Il10ra;Smurf1;Irf8;Rptor;Trim5;Aup1;Plk2;Ptpn22;Ift20;Pycard;Larp1;Rimoc1;Bcl2l11;Atg9a;Rb1cc1;Ptk2;Fbxw7;Gsk3b;Diaph3;Tm9sf1;Rnf213;Tbc1d17;Atp13a2;Adrb2;Washc1;Atg2b;Klhl22;Col6a1;Srpx;C9orf72;Sesn1;Rnf5;Sirt1;Prkn;Hap1;Casp1;Optn;Acvr2a;Adra1a;Foxo1;Gfap;Yod1;Ap4m1;Sirt2;Bid;Dapk1;Myo5a;Ctsa;Efnb1;Tcirg1;Gpsm1;Zc3h12a;Pik3c2a;Stk35;Atg16l1;Slc7a5;Trim8;Gramd1a;Vmp1;Ubqln4;Trim30a;Sbf2;Atg2a;Sec16b;Pikfyve;Wdr45;Tbc1d25;Usp20;Tom1;Htt;Tpcn1;Wac;Cd84;Mtm1;Map3k7;Mtmr3;Eva1a;Snapin;Iigp1;Adcy10;Usp36;Inhba;Trp53;Atg4d;Trem2;Nampt;Cln3;Tecpr1;Nod2;Rnf31;Arfip2;Ulk1;Ehmt2;Depp1;Vps16;Mapk15;Atg16l2;Usp33;Becn1;Dnm2;Spg11;Huwe1;Foxk1;Rab3gap2;Ulk3;Mapt;Uvrag;Tbc1d14;Lix1;Vps11;Ogt;Ripk2;Rock1;Npc1;Vps13a;Mcoln1;Hmox1;Tfeb;Trim68;Wdfy3;Ager;Sesn2;Rnf152;Ambra1;Setd2;Tbk1;Rab24;Nrbp2;Ep300;Vps13d;Cdk16;Nlrp6;Abl1;Gpr137;Nupr1;Armc3;Depdc5;Herc1;Gsk3a;Zkscan3;Bcas3;Flcn;Rufy4;Htra2;Rmc1;Plk3;Vps39;Zfyve1;Tafazzin
regulation of transforming growth factor beta receptor signaling pathway	regulation of transforming growth factor beta receptor signaling pathway;regulation of cellular response to transforming growth factor beta stimulus	Sinhcaf;Chst11;Ski;Sirt1;Lats2;Onecut2;Bmp2;Spry1;Folr1;Nrros;Slc2a10;Lemd3;Zbtb7a;Tgfb1i1;Sap130;Trim33;Ltbp1;Trp53;Furin;Itga3;Dnm2;Hipk2;Htra3;Crebbp;Tgfbr3;Nrep;Hdac2;Adamtsl2;Spred2;Zfp451;Ogt;Zeb1;Rnf111;Rbbp4;Wfikkn1;Onecut1;Zeb2;Arid4a;Bcl9l;Ppara;Ep300;Smurf2;Flcn;Arid4b;Cflar
centriole replication	centriole replication;centriole assembly	Cep44;Alms1;Cep85;Plk2;Cep72;Wdr62;Poc1b;Cep295;Cdk5rap2;Cep192;Ccdc57;Cenpj;Cep120;Cep135;Cntrob;Ppp1r35;Ccp110;Cep152;Kat2a;Stil;Cdk2;C2cd3;Spice1
mast cell degranulation	mast cell degranulation;mast cell mediated immunity;mast cell activation involved in immune response	Slc18a2;Syk;Fes;Fcer1g;Lat2;Btk;Stxbp2;Gata1;Cd84;Gab2;Cplx2;Unc13d;Hmox1;Rasgrp1;Stxbp1;Pld2;Lat;Rabgef1;Ndst2
protein localization to cytoskeleton	protein localization to cytoskeleton;protein localization to microtubule cytoskeleton	Gas2l1;Abhd17b;Disc1;Bbs4;Mid1;Cep72;Numa1;Pibf1;Gsk3b;Csnk1d;Cep131;Ttbk2;Cep192;Rab11a;Mark4;Hook3;Ppp1r9b;Cep83;Htt;Rab11fip3;Nudcd3;Stil;Ccdc14;Pcm1;Apc;Cep250;Cep350;Dvl1;C2cd3;Mapre3;Golgb1;Abl1
pattern specification process	pattern specification process;regionalization	Notch1;Ssbp3;Dnaaf3;Pcgf2;Pax8;Hey2;Grem2;Ccdc40;Dmrta2;Rfx3;Acd;Hoxb3;Nodal;Wdr19;Ihh;Nrp1;Fgfr2;Erbb4;Ttn;Shroom3;Sfrp2;Sox17;Tbx1;Gdf3;Pgap1;Grhl3;Edn1;Cfap45;Ski;Acvr2a;Nbl1;Rarg;Hnf1b;Bmp5;Bmp2;Dll1;Tasor;Scmh1;Spry1;Reln;Efnb1;Bmp1;Meis2;Meis1;Pcsk6;Gdf11;Hes7;Syngap1;Lama5;Folr1;Bhlhe41;Mtf2;Hoxb2;Ptch1;Lef1;Lrp5;Axin2;Rfng;Pbx1;Pcsk5;Meis3;Prickle1;Foxa2;Zic1;Kdm6a;Htt;Hoxd3;Nphp3;Trp53;Hand2;Tbx3;Ednra;Acvr1;Cramp1;Rnf220;Tgif1;Nek8;Ext1;Kat2a;Hipk2;Gas8;Stil;Dync2h1;Snai1;Apc;Zeb1;Frs2;Ppp2r3a;Rnf111;Chrd;Arc;Pds5a;Hoxc6;Tctn1;Daam2;Zeb2;Zbtb16;Dvl1;Prkdc;Lrp4;C2cd3;Bmp4;Foxa1;Kmt2a;Ift172;Ep300;Med12;Dmrt2;Sufu;Tshz1;Ring1;Pbx2;Ldb1;Sf3b1;Stk31
regulation of protein localization to chromosome, telomeric region	regulation of protein localization to chromosome, telomeric region;regulation of establishment of protein localization to chromosome;positive regulation of establishment of protein localization to telomere;positive regulation of protein localization to chromosome, telomeric region;regulation of establishment of protein localization to telomere	Cct5;Dkc1;Cct4;Tcp1;Cct6a;Cct3;Cct7;Macroh2a1
regulation of actin cytoskeleton organization	regulation of actin cytoskeleton organization;regulation of actin filament-based process	Tsc1;F2rl1;Svil;Wnt4;Wasf1;Rhog;Epha3;Csf1r;Cracd;Smad3;Ssh1;Carmil1;Kank1;Ssh2;Alms1;Pik3r2;Pdxp;Fermt2;Bbs4;Eps8;Avil;Ankrd23;Epha1;Myo1f;Pam;Washc2;Smim22;Asap3;Rasa1;Pycard;Icam1;Gmfg;Lats1;Cfl1;Nrp1;Rapgef3;Ptger4;Arhgef18;Cyria;Gpr65;Arap1;Washc1;Dmtn;Apoa1;Carmil3;Id1;Grhl3;Edn1;Coro1a;Pik3ca;Map3k1;Arhgef10l;Coro2b;C9orf72;Prkn;Sptan1;Braf;Evl;Coro1b;Prkcq;Shank3;Bin1;Shroom2;Ppfia1;Sorbs3;Hck;Tmod1;Pick1;Arhgap17;Add3;Nckap1l;Arhgef10;Cdk5r1;Cd2ap;Tmod4;Swap70;Slit2;Ect2;Dlg1;Myo3a;Cdk10;Trpm2;Kank4;Clasp1;Gba2;Iqgap2;Ssh3;Rnd3;Sh3bp1;Carmil2;Inpp5k;Fchsd2;Rnd1;Arfip2;Baiap2l1;Ilk;Tmsb10;Cit;Il1a;Hdac2;Dlc1;Nedd9;Pdgfrb;Pfn1;Rock1;Ccl21b;Sdc4;Daam2;Ppm1e;Ccl27a;Phldb2;Rock2;Sptb;Mtss1;Rictor;Tjp1;Plekhh2;Prkcd;Akap13;Plekhg2;Cdc42ep5;Ep300;Specc1l;Arhgap28;Abl1;Ptk2b;Spta1;Taok2;Bcas3;Fhod1;Synpo2l;Clasp2;Tnnt2;Pde4b;Tnnc1;Adcy10;Csrp3;Fxyd1;Zeb2;Akap9
positive regulation of mRNA catabolic process	positive regulation of mRNA catabolic process;RNA destabilization	Igf2bp1;Cnot2;Khsrp;Exosc2;Tent4b;Samd4;Tnrc6c;Zc3h12a;Fxr2;Ythdf3;Samd4b;Parn;Tardbp;Tut7;Dhx36;Pan2;Hnrnpd;Upf1;Cpeb3;Tut4;Gigyf2;Rock1;Tent4a;Tnrc6a;Rock2;Eif4enif1;Dnd1;Zfp36l1;Pan3;Pum1;Patl1;Gtpbp1;Zfp36;Tnfrsf1b;Dcp1a;Zc3h18;Dxo
positive regulation of sequestering of calcium ion	positive regulation of sequestering of calcium ion;negative regulation of release of sequestered calcium ion into cytosol	Ryr2;Calm2;Calm1;Sri;Fkbp1b;Casq2;Gstm7;Trdn;Gsto1
MLL1/2 complex	MLL1/2 complex;MLL1 complex	Mcrs1;Kmt2b;Max;Phf20;Senp3;Chd8;Kmt2a;Mga;Kansl1;Taf1;Taf4
acyl-CoA dehydrogenase activity	acyl-CoA dehydrogenase activity;oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor	Gcdh;Acadvl;Acads;Acad8;Acadsb;Acad11;Acad12;Ivd;Acad9;Acad10;Hibch
negative regulation of mRNA splicing, via spliceosome	negative regulation of mRNA splicing, via spliceosome;negative regulation of RNA splicing;negative regulation of mRNA processing	Rbm20;Rbm10;Acin1;Srsf7;Dyrk1a;Sfswap;U2af2;Srsf6;Pcbp4;Srsf4;Ptbp2
protein transport along microtubule	protein transport along microtubule;microtubule-based protein transport	Rab27b;Kif5b;Cep131;Myo5a;Kif5c;Camsap3;Kif5a;Neto1;Kif1a;Hspb1;Mapk8ip3
cortical actin cytoskeleton organization	cortical actin cytoskeleton organization;cortical cytoskeleton organization	Nckap1l;Epb41l1;Epb41l2;Ect2;Epb41l3;Dlg1;Plec;Strip1;Iqgap2;Cdk5;Fmnl2;Rock1;Rtkn;Rock2;Tln1;Epb41;Fhod1;Actn1;Ptk2b
organelle fission	organelle fission;nuclear division	Terf1;Kif23;Wnt4;Fzr1;Zw10;Msh4;Tnf;Pex11a;Ankrd31;Rad21;Myo19;Birc5;Pdxp;Misp;Stag2;Igf1r;Ddhd1;Mlh3;Top6bl;Smc4;Eps8;Npm2;M1ap;Fgfr3;Cep85;Sun1;Mybl2;Mcmdc2;Ago4;Ndc80;Eme2;Bub1;Rmi1;Cul9;Numa1;Meiob;Bcl2l11;Pibf1;Zfp207;Fgfr2;Bora;Gsk3b;Sh2b1;Ncapd2;Rad54b;Tex14;Osm;Washc1;Phip;Klhl22;Cdk5rap2;Edn1;Cul7;Ereg;Sirt1;Prkn;Rps6ka2;Ccnb2;Cep192;Septin1;Insr;Pcid2;Cdc25b;Khdc3;Gen1;Ccne2;Ube2s;Sirt2;Rb1;Rab11a;Prdm9;Ppargc1a;Incenp;Mki67;Sphk1;Pttg1;Espl1;Mybl1;Piwil2;Kif22;Syde1;Arhgef10;Ripor2;Zwilch;Klhdc8b;Ap3b1;Sirt7;Ncapg2;Mtbp;Stag1;Chek2;Ube2c;Anapc15;Prickle1;Tom1l2;Clasp1;Dmc1;Tmcc1;Slx4;Plk1;Fbxo5;Rec8;Bag6;Topbp1;Hsf1;Ehmt2;Snhg15;Mapk15;Rcc1;Becn1;Eif4g3;Reep4;Spata22;Cit;Marf1;Cenpx;Slc25a31;Cd28;Ncapd3;Il1a;Mcu;Rbm46;Spire1;Cdk11b;Stat2;Mapt;Pdgfrb;Apc;Nfia;Akap8;Ubr2;Cep97;Nipbl;Kifc2;Tdrd12;Tesmin;Akap8l;Chfr;Orc4;Cdkn1b;Plcb1;Sycp2l;Bmp4;Ccsap;Ucp2;Top2b;Ggnbp1;Mfn1;Eml3;Baz1b;Mief2;Clasp2;Cpeb1;Lpin1;Npr2;Eml4;Spice1
vesicle fusion with vacuole	vesicle fusion with vacuole;multivesicular body-lysosome fusion	Chmp3;Chmp5;Chmp4b;Chmp1a;Chmp6;Chmp1b2;Chmp4c;Chmp2b
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor;oxidoreductase activity, acting on CH-OH group of donors	Impdh2-ps;Akr1c19;Akr1c13;Hsd17b13;Hsd17b12;Ptgr2;Akr1a1;Akr7a5;Bdh2;Dhrs7;Dcxr;Ldha;Akr1c12;Spr;Ptgr3;Mdh2;Ehhadh;Akr1b7;Rdh10;Mdh1;Dhrs1;Ldhd;Pgd;Miox;Uevld;Dhrs7b;Idh1;Rdh11;Gpd1;Idh3b;Dhrs4;Cryl1;Adh5;Dhrs9;Idh2;Cbr4;Gfus;Hadh;Ptgr1;Rdh5;Hsd17b10;Ugdh;Hadha;Adh1;Chdh
phosphatidylinositol 3-kinase/protein kinase B signal transduction	phosphatidylinositol 3-kinase/protein kinase B signal transduction;regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	Igf1;Dab2ip;Cd40;Stk11;Pik3cd;Nrg1;Hyal2;Ceacam2;Tpbg;Nox4;Lingo1;Pik3cg;Plekha1;Ppard;Spry2;Igf2;Agap2;Errfi1;F2rl1;Prex2;Tnf;Inpp5f;Csf1r;Eng;Tmem100;Pik3r2;Igf1r;Fermt2;Mst1r;Fgfr3;Ccl19-ps3;Gata3;Tyro3;Pik3ap1;Gcnt2;Jak2;Dipk2a;Ccl19;Axl;Itsn1;Inpp4b;Rapgef3;Inpp5e;Cpne1;Ptk2;Gsk3b;Erbb4;Magi2;Pik3ip1;Osm;Col6a1;Edn1;Ccl5;Pik3ca;Erbb3;Sesn1;Sirt1;Sh2b3;Phlpp1;Insr;Hnf1a;P2ry12;Angpt1;Cx3cr1;Reln;Them4;Akr1c18;C1qtnf12;Cd2ap;Vav3;Inppl1;Arrb2;Dlg1;Meis3;Aim2;Ntrk3;Tcf7l2;Irs1;Mtm1;Gdf15;Ptprj;Thpo;Inpp5k;Bank1;Trem2;Gab2;Nrxn1;Ncor1;Ilk;Maz;Phlda3;Cd28;Hdac2;Rgl2;Pdgfrb;Col6a3;Pear1;Xdh;Ccl21b;Lime1;Cbl;Sesn2;Rasgrp1;Ambra1;Ppara;Rictor;Mertk;Cd19;Pld2;Specc1l;Ptk2b;Vegfa;Flcn;Osbpl8;Nf1;Zfp36l1;Plk3;Irs2;Nts
protein transmembrane transporter activity	protein transmembrane transporter activity;protein transporter activity	Sec61g;Tomm20;Timm22;Timm17a;Tomm70a;Timm17b;Sec63;Tomm40;Pex14;Sec61a1;Timm23;Tomm22;Pex13;Bloc1s3;Tmed10;Gpihbp1;Timm29
purine ribonucleoside bisphosphate metabolic process	purine ribonucleoside bisphosphate metabolic process;3'-phosphoadenosine 5'-phosphosulfate metabolic process	Sult2a5;Sult1b1;Sult2b1;Papss2;Sult2a3;Sult2a7;Sult2a1;Sult2a6
regulation of receptor signaling pathway via JAK-STAT	regulation of receptor signaling pathway via JAK-STAT;regulation of receptor signaling pathway via STAT	Notch1;Il10ra;Ggnbp2;Socs3;Jak2;Il23a;Pibf1;Erbb4;Tbx1;Il6ra;Sh2b3;Cenpj;Crlf3;Suz12;Dot1l;Cdk5r1;Irf1;Ptpn2;Il10rb;Cdk5;Elp2;Ptprc;Wdr48;Ercc6;Socs2;Tyk2;Ep300;Cxcl5;Ptk2b;Ptprd;Ptprt;Jak1
positive regulation of leukocyte proliferation	positive regulation of leukocyte proliferation;positive regulation of lymphocyte proliferation;positive regulation of mononuclear cell proliferation	Jak2;Ptpn22;Pycard;Ccl19;Il34;Il23a;Cd59a;Ptk2;Gsk3b;Icosl;Atad5;Coro1a;Ccl5;Cd6;H2-Q4;Mif;Prkcq;Efnb1;Csf2ra;Syk;Cd24a;Nckap1l;Cd4;Chrnb2;Vav3;Zfp335;Btk;Mpl;Il12rb1;Havcr2;Vtcn1;Carmil2;Nmbr;Adk;Ptprc;Cd28;Il1a;Pdcd1lg2;Ripk2;Rasal3;Card11;Ager;Bcl2l1;Tyk2;Peli1;Nmb;Spta1;Tcf3;Vcam1;Slc39a10;Selenok;Slc4a1;Irs2;Tnfrsf4
regulation of single stranded viral RNA replication via double stranded DNA intermediate	regulation of single stranded viral RNA replication via double stranded DNA intermediate;negative regulation of single stranded viral RNA replication via double stranded DNA intermediate	Setdb1;Apobec3;Tasor;Zfp809;Inpp5k;Morc2a;Top2b;Resf1
protein targeting to mitochondrion	protein targeting to mitochondrion;protein localization to mitochondrion	Chchd4;Samm50;Mtch1;Hspd1;Timm10;Timm29;Nol3;Tomm5;Timm13;Tomm20;Timm22;Timm17a;Bag3;Immp1l;Pmpca;Cdkn2a;Tomm70a;Mipep;Timm17b;Timm50;Timm44;Tomm40;Atp5if1;Srebf1;Parl;Bag1;Dnaja1;Marchf5;Tspo;Rala
nucleoid	nucleoid;mitochondrial nucleoid	Tufm;Lrrc59;Hspa9;Atp5f1b;Lonp1;Acadvl;Slc25a5;Vdac2;Prorp;Elac2;Poldip2;Vdac1;Grsf1;Fastkd2;Ddx28;Mtnap1;Sod2;Hsd17b10;Hadha;Cps1
regulation of miRNA-mediated gene silencing	regulation of miRNA-mediated gene silencing;regulation of post-transcriptional gene silencing by regulatory ncRNA	Ripk1;Mecp2;Hnf1a;Pum2;Tnrc6c;Trp53;Bmp4;Dnd1;Tial1;Pum1;Zfp36
