representative	grouped_terms	genes
negative regulation of leukocyte mediated immunity	negative regulation of leukocyte mediated immunity;negative regulation of lymphocyte mediated immunity	H2-Q4;H2-T22;Ccr2;H2-T23;H2-Q6;Lilrb4b;Nckap1l;H2-T10;Cd300a;Ptpn6;Cd84;Tap2;Serpinb9;Tgfb1;Vsir;H2-M5;Klrd1;H2-Q1;Ahr;Cd46;Jak3;H2-Q7;Il7r;Clec4g;Tap1;Smad7;Spn;Slamf1;Ptprc;H2-D1;Lilrb4a;Abr;Spi1;Sh2d1b1;Hfe
regulation of CD8-positive, alpha-beta T cell proliferation	regulation of CD8-positive, alpha-beta T cell proliferation;CD8-positive, alpha-beta T cell proliferation	H2-Q4;H2-T22;H2-T23;H2-Q6;H2-T10;Ptpn22;Vsir;H2-M5;H2-Q1;H2-Q7;H2-D1;Sh3rf1;Irf1;Cd244a;Lilrb4a
sequestering of calcium ion	sequestering of calcium ion;regulation of sequestering of calcium ion;release of sequestered calcium ion into cytosol;negative regulation of sequestering of calcium ion	Ryr2;Xcr1;Flna;Cxcl9;Plcg2;Tpcn2;Jsrp1;Ubash3b;Plce1;Camk2d;Coro1a;Ccl21a;Pde4d;Itpr3;Itgb3;Ptpn6;Tgfb1;Ank2;Slc8a1;Plcb2;Cyba;Prkce;Slc8b1;Fkbp1b;Cxcl10;Anxa6;Ccr5;Pln;Lck;Ptprc;F2;Nol3;Trpm2;Selenon;Calm2;Diaph1;Cd19;Ccl21e;Atp7b;Xcl1;Cacna1s;Calm3
membrane coat	membrane coat;coated membrane	Mycbpap;Epn1;Copb1;Vps41;Ap3m1;Vps18;Ap5m1;Picalm;Ston2;Ap3s2;Arcn1;Ap2a1;Cltb;Ap2s1;Ston1;Ap3b1;Sar1b;Copg1;Clba1;Sec23b;Sec13;Cope;Sec31a;Scyl1;Sec23a;Dipk2a;Cideb;Copa;Ap3s1;Sec24a;Sec24d
peroxisome	peroxisome;microbody	Szt2;Dhrs7b;Pex19;Pex13;Ech1;Abcd4;Atad1;Acox2;Acnat1;Pex5;Acsl4;Sod1;Baat;Hsdl2;Acaa1a;Dhrs4;Pex1;Pnpla8;Acox3;Mpv17l;Acox1;Acaa1b;Tkt;Acsl6;Mlycd;Tysnd1;Abcd3;Pex11b;Vwa8;Pex2;Cat;Amacr;Slc27a2;Nudt12;Slc25a17;Fabp1;Lonp2;Acbd5;Gbf1;Hsd17b4;Acsl1;Ide;Pex11a;Prdx5;Mgst1;Ephx2;Pxmp4;Scp2;Phyh;Nudt7;Hao1
blood circulation	blood circulation;circulatory system process	Gas6;Nos1;Kng2;Corin;Pde4b;Adipoq;Rbfox2;Ryr2;Ncald;Agtr1a;Emp2;Flna;Itga4;Enpep;Dlg1;Acta2;Itga9;Tcap;Pde5a;Prkca;Kng1;Ncf2;Camk2d;Il18;Pde4d;Gja1;Srebf1;Scpep1;Hbegf;Dsg2;Fli1;Acvrl1;Alox5;Gch1;G6pdx;Rgs4;Agt;Cbs;Smtnl1;Slc23a2;Agtrap;Vegfb;Tgfb1;Snx5;Ank2;Pde3a;Smad5;Kdr;Gpd1l;Tnni1;Ahr;Scn3b;Pdgfb;Glrx3;Klk1b4;Slc8a1;Tbxas1;Rgs2;Cyba;Cdh5;Gaa;Npy1r;Stc1;Atp1b1;Atp1a3;Bbs2;Fkbp1b;Vegfa;Smtn;App;Cacna1e;Ace;Ptprj;Dmpk;Ocln;Adcy10;Ier3;Cacna1d;Pln;Atp1a1;Hrh1;Smad7;Cysltr1;Icam1;Itga1;Ctnna3;Col1a2;Dll1;P2rx4;Bdkrb2;Amot;Zeb2;Ghrl;Gjc1;Foxc2;Ptgs1;Akt1;Kcnk6;Atp2b4;F11r;Htr7;Atp1a2;Calm2;Gsn;Abr;Cldn5;Tnni2;Myl1;Adora2a;Ptprm;Kat2b;Bloc1s6;Crhr2;Dsc2;Grip2;Cacnb2;Nr3c2;Cacna1h;Sema3a;Irx3;Cacna1c;Calm3;Gja5;Abcb1a;Abcg3;Fyn;Heg1;Abcc2;Slc27a1;Ramp3;Slc5a1;Slc5a6;Cd36
interleukin-2 production	interleukin-2 production;regulation of interleukin-2 production	Pde4b;Laptm5;Clec7a;Plcg2;Ccr2;Cd83;Lilrb4b;Pde4d;Prkd2;Cd3e;Sash3;Card11;Slc11a1;Il1b;Vsig4;Ezr;Sftpd;Ptprc;Fosl2;Fcer1g;Hdac7;Runx1;Lilrb4a;Glmn;Cd1d2;Nav3;Pawr;Cd34;Gata3;Clec2i;Cd1d1
regulation of positive chemotaxis	regulation of positive chemotaxis;positive regulation of positive chemotaxis	F7;Prkca;Ccl21a;Vegfb;Kdr;Ntf3;Akt2;Vegfa
myelination	myelination;ensheathment of neurons;axon ensheathment	Abcd2;Ctsc;Hexb;Ptn;Enpp1;Mall;Ndrg1;Mapk3;Rarb;Dlg1;Hycc1;Tmem98;Itgax;Lpin1;Hexa;Fyn;Cmtm8;Tnfrsf1b;Trf;Tgfb1;Mios;Tlr2;Rxrg;Mbp;Gpm6b;Ntf3;Rarg;Akt2;Afg3l2;Ntrk2;Psap;Nab1;Large1;Itgb4;Tspan2;Col6a1;Adgrg6;Degs1;Abcd1;Srebf2;Akt1;B4galt6;Cldn5;Pmp22;Tsc1
chemokine production	chemokine production;regulation of chemokine production	Adipoq;Gstp3;Sigirr;Clec7a;Cd74;Il7;Lilrb4b;Snai2;Il18;Egr1;Sirpa;Cd84;Eif2ak2;Tgfb1;Tslp;Ccl5;Syk;Oas1g;Oas1a;Mul1;Tlr2;Slamf9;Il6ra;Il6;Mbp;Ffar2;Oas3;Il1b;App;Tlr4;Trem2;Csf1r;Oas1b;Il33;Lbp;Fosl2;Il17ra;Tlr7;Mcoln2;Ticam2;Lilrb4a;Mefv;Aif1;Il16;Chil3;Mavs
retrograde protein transport, ER to cytosol	retrograde protein transport, ER to cytosol;endoplasmic reticulum to cytosol transport	Nploc4;Ufd1;Yod1;Rhbdd1;Ube2j1;Herpud1;Tmem129;Bcap31;Derl3;Sec61b;Faf2;Derl2;H13;Aup1;Syvn1;Sel1l;Edem2
negative regulation of T cell activation	negative regulation of T cell activation;negative regulation of leukocyte cell-cell adhesion	H2-Q4;Ildr2;H2-T22;Laptm5;H2-Aa;H2-T23;Cd74;Dlg1;Tnfrsf14;Casp3;Pde5a;Pla2g5;H2-Q6;Lilrb4b;Cd274;Cd86;H2-T10;Cd300a;Ptpn6;Fgl2;Ptpn22;Tgfb1;Vsir;Fgl1;Lgals3;H2-M5;H2-Q1;Cd37;Gimap5;Jak3;H2-Q7;Vsig4;Zc3h8;Clec4g;Gimap3;Tsc2;Cd44;Sftpd;Smad7;Dlg5;Cblb;Spn;Runx1;H2-D1;Lilrb4a;Glmn;Btla;Adora2a;Hfe;Ccl21a;Mia3;Akt1;Ccl21e;Pawr
U4/U6 x U5 tri-snRNP complex	U4/U6 x U5 tri-snRNP complex;spliceosomal tri-snRNP complex	Txnl4b;Zmat2;Snrnp40;Lsm7;Lsm6;Prpf31;Snrpd1;Prpf6;Usp39;Snrpd2;Ppihl;Txnl4a;Snrpf;Snrpd3;Rbm42;Snrpa
aminoglycan catabolic process	aminoglycan catabolic process;glycosaminoglycan catabolic process	Hexb;Pglyrp1;Hexa;Tgfb1;Hmmr;Cemip2;Cd44;Ctbs;Chi3l1;Chil3;Lyve1;Stab2;Hyal5;Galns;Slc9a1;Ids;Fgf2;Gns;Hyal3
regulation of retinoic acid biosynthetic process	regulation of retinoic acid biosynthetic process;regulation of isoprenoid metabolic process	Rdh16f2;Rdh16;Rdh9;Rdh1;Rdh19;Akr1c20
symbiont entry into host	symbiont entry into host;symbiont entry into host cell	Gas6;Trim34a;Trim30d;Trim12a;Agtr1a;Ctsb;Tmprss2;Tpcn2;Ly6e;Cd74;Trim12c;Nectin4;Trim59;Ciita;Itgb3;Apcs;Trim68;Trim30c;Trim21;Exoc7;Trim30a;Fuca2;Axl;Trim5;Gpr15;Ifitm6;Clec4g;Mre11a;Trim25;Siglec1;Rad50
B cell mediated immunity	B cell mediated immunity;immunoglobulin mediated immune response	Mbl2;H2-Q4;H2-T22;Enpp1;H2-Ab1;Slc15a4;Msh2;H2-T23;Cd74;C3;Fcgr3;H2-Q6;Il12b;Irf7;H2-T10;Ptpn6;Inpp5d;Fgl2;Tfrc;Tgfb1;H2-M5;H2-Q1;H2-DMa;Il2rb;Cd46;Gimap5;Exo1;Btk;Prkcd;H2-Q7;Gimap3;Trem2;Fcgr4;Csf2rb2;Trp53bp1;Pirb;C1qc;Ptprc;C1qb;Fcer1g;Il21r;C1qa;H2-D1;Csf2rb;Cd226;C4b;Pou2f2;Cd40;Fcmr;Cd19
detection of other organism	detection of other organism;detection of bacterium	H2-Q4;Naip2;Pglyrp1;Clec7a;H2-Q6;H2-Q1;Tlr2;H2-Q7;Nlrc4;Clec4n;H2-D1;Nod1
regulation of antibody-dependent cellular cytotoxicity	regulation of antibody-dependent cellular cytotoxicity;positive regulation of antibody-dependent cellular cytotoxicity;natural killer cell tolerance induction	H2-Q4;H2-T22;H2-T23;H2-Q6;H2-T10;H2-M5;H2-Q1;H2-Q7;H2-D1
antigen processing and presentation of exogenous peptide antigen via MHC class Ib	antigen processing and presentation of exogenous peptide antigen via MHC class Ib;MHC class Ib protein complex	H2-Q4;H2-T22;H2-M3;H2-T23;H2-Q6;H2-T10;Tap2;H2-M5;H2-Q1;H2-Q7
negative regulation of leukocyte mediated cytotoxicity	negative regulation of leukocyte mediated cytotoxicity;negative regulation of cell killing;negative regulation of natural killer cell mediated immunity;negative regulation of natural killer cell mediated cytotoxicity	H2-Q4;H2-T22;H2-T23;H2-Q6;Nckap1l;H2-T10;Tap2;Serpinb9;Tgfb1;H2-M5;Klrd1;H2-Q1;H2-Q7;Il7r;Tap1;Ptprc;H2-D1;Sh2d1b1
epithelium migration	epithelium migration;epithelial cell migration;tissue migration	Sema4a;Rtn4;Patz1;Bmper;Emp2;Plcg2;Anxa3;Spred1;Sash1;Vash1;Prkca;Snai2;Pecam1;Ctsh;Coro1a;Irs2;Ptprr;Rab13;Nanos1;Pik3cd;Itgb3;Hbegf;Acvrl1;Dab2ip;Prkd2;Dpp4;Agt;Map4k4;S100a9;Efnb2;Pik3cg;Aqp1;Itgb2;Tgfb1;Sp100;Flt4;Mia3;Kank2;Egr3;Kdr;Iqsec1;Loxl2;Smoc2;Pdgfb;Evl;Plxnd1;Mmrn2;Serpine1;Cdh5;Emc10;Nr4a1;Stc1;Prkce;Gab2;Sparc;Lcn2;Vegfa;Pxn;Lgmn;Thbs1;Grn;Ets1;Pkn1;Plekhg5;Akt3;Dll4;Card10;Clec14a;Glipr2;P2rx4;Amotl1;Hdac7;Amot;Zeb2;Foxc2;Akt1;Atp2b4;Gipc1;Jcad;Ptpn23;Robo4;Cd40;Zfp580;Srf;Coro1c;Ptprm;Ptprg;Adgra2;Sema3a;Col18a1;Rab25;Svbp;Rhoj;Gata3;Gpi1;Cln3;Prcp;Mef2c;Fstl1;Gadd45a;Fgfr1;Lpxn;Hdac9;Wdpcp;Macir
proteasome complex	proteasome complex;endopeptidase complex	Psma6;Ecpas;Psmf1;Psmc3;Psma4;Psmd11;Adrm1b;Psme4;Psmc6;Psmd14;Psmd1;Sem1;Usp25;Ube3a;Psmd8;Ubqln1;Psma7;Adrm1;Psmb6;Psmc2;Psmb7;Psmd6;Psme3;Psma2;Usp14;Psmd12;Txnl1;Psmd4;Psmb3;Psmc5;Psmb5;Rad23b;Psmc4;Ide;Hspb1;Pigk;Cfhr4;Capn2;Pigs;Capns1
phagocytosis, engulfment	phagocytosis, engulfment;plasma membrane invagination	Clec7a;Plcg2;C3;Fcgr3;Nckap1l;Sirpa;Msr1;Arhgap25;Cd300a;Ano6;Itgb2;Thbs1;Appl2;Trem2;Xkr4;Lbp;Elmo1;Fcer1g;Aif1;Gsn;Bin2;Itgam;Treml4;Megf10;Xkr5;Rab31;Cd36;Fcgr2b;Fcgr1;Aurkb;Snx33;Spire2;Stap1;Timd4
regulation of ERK1 and ERK2 cascade	regulation of ERK1 and ERK2 cascade;ERK1 and ERK2 cascade	Gas6;Esr1;Adipoq;Dusp6;Bmper;Gstp3;Dusp26;Cd74;Atf3;Spred1;C3;Mapk3;Dlg1;Acta2;Arrb1;Prkca;Pla2g5;Nqo2;Tnfaip8l3;Ccl22;Camk2d;Flcn;Ccl21a;Ptprr;Sirpa;Fn1;Itgb3;Ccl7;Dab2ip;Ptpn6;Prkd2;Ptpn22;Cysltr2;Vegfb;Tgfb1;Ccl5;Syk;Epha7;Flt4;Kdr;Rasgrp1;Pdgfb;Ccl9;Tlr2;L1cam;Ramp3;Il6;Gcnt2;Pkhd1;Vegfa;Il1b;App;Ezr;Ddr2;Ndrg2;Tlr4;Trem2;Csf1r;Cd44;Icam1;Ccl2;Ephb1;Glipr2;Slamf1;Ptprc;Ccl8;Rapgef2;Fam83d;Sema6a;Nod1;Rapgef1;Chi3l1;Tff2;Ros1;Bmp2;Errfi1;Crhr2;Ccl21e;Xcl1;Cd36;Pdgfc;Gpr183;Scimp;Epha4;Serpinf2;Dab2;P2ry1;Lyn;Ace2;Cnksr3;Ngf;Tbc1d10c;Esr2;Pycard;Notch2;Ccl4;Garem1;Pdgfd;Akap12;Spry2;Pin1;E130311K13Rik;Fpr2;Arrb2;Ccl24;Gnai2;Ephb2;Ccl19;Tek;Hmgcr;Smad4;Dstyk;Nelfe;Rgs14;Pten;Pde8b;Itgb1bp1;Nrxn1;Adam17;Fgf2;Tpbg;Fgfbp3;Cavin3;Ctsh;Trf;Agt;Atp1a3;Iqgap3;Kars1;Src;Sema7a;Necab2;Ccr3;Cxcr4;Crkl;Styx;Rap1b;Ccl19-ps3;Erbb2;Notch1;Map2k7;Cntnap2;Ffar4;Klf4;Nrg1;Ccl6;Card9;Ptpn1
negative regulation of angiogenesis	negative regulation of angiogenesis;negative regulation of blood vessel morphogenesis;negative regulation of vasculature development	Ptn;Sema4a;Ccr2;Spred1;Vash1;Optc;Flcn;Ngp;Alox5;Dab2ip;Agt;Efna3;Stat1;Serpine1;Sparc;Sh2b3;Cxcl10;Thbs1;Pml;Thbs2;Ccl2;Foxj2;Tie1;Amot;Sema6a;Atp2b4;Cldn5;Ptprm;Gtf2i;Crhr2
TAP binding	TAP binding;TAP1 binding;TAP2 binding	H2-Q4;H2-T22;Tapbp;H2-Q6;Tap2;H2-M5;H2-Q1;H2-Q7;Tap1;H2-D1
positive regulation of macrophage chemotaxis	positive regulation of macrophage chemotaxis;regulation of macrophage chemotaxis	Il34;Mapk3;Cmklr1;Ccl21a;Ccl5;Thbs1;Ptprj;Csf1r;Ccr7;Ccl2;Slamf1;Slamf8;Mst1
interleukin-17 production	interleukin-17 production;regulation of interleukin-17 production	Il15;Il18;Nckap1l;Il12b;Rftn1;Tgfb1;Vsir;Tlr2;Il6;Slamf6;Btk;Mr1;Tyk2;Il12a;Tlr4;Jak2
interleukin-13 production	interleukin-13 production;regulation of interleukin-13 production;positive regulation of interleukin-13 production	H2-Q4;H2-T22;H2-T23;H2-Q6;Il18;H2-T10;Tslp;H2-M5;H2-Q1;Lilra5;H2-Q7;Tlr4;Il33;Il17rb;Il17ra;H2-D1
ubiquitin-like protein ligase binding	ubiquitin-like protein ligase binding;ubiquitin protein ligase binding	Wfs1;Rffl;Rala;Spart;Ltbr;Rb1;Fzd5;Tsg101;Rbx1-ps;Cacybp;Nedd8;Zfp746;Ptk2b;Bag4;Prkaca;Cebpb;Sorbs1;Usp9x;Map1lc3b;Wrap53;Sumo2;Atp6v0c;Rhobtb3;Crk;Acvr1b;Syt11;Fbxw7;Polr2a;Ubxn1;Pik3r1;Faf2;Smg5;Ube2d2a;Trib1;Ube2l3;Actn4;Hspa5;Fzd4;Becn1;Rbx1;Otub1;Ube2a;Lrpprc;Dnaja1;Cct2;H13;Usp2;Cdkn1b;Ube2g1;Caml;Herc2;Hspa1b;Map3k7;Ankra2;Aup1;Ywhaz;Mfhas1;Abcb1b;Ube2k;Ikbkg;Nlk;Gabarapl2;Xbp1;Traf4;Bok;Cul2;Map1lc3a;Egfr;Nek6;Pa2g4;Elob;Casp8;Cacul1;Tnk2;Hsp90aa1;Vcl;Rangap1;Gsk3b;Tank;Calr;Myc;Trip4;Prkar2a
peroxisomal matrix	peroxisomal matrix;microbody lumen	Acaa1a;Acox3;Mlycd;Tysnd1;Abcd3;Cat;Fabp1;Lonp2;Hsd17b4;Ide;Prdx5;Scp2;Phyh;Nudt7;Hao1
tRNA aminoacylation	tRNA aminoacylation;amino acid activation;aminoacyl-tRNA ligase activity;tRNA aminoacylation for protein translation;ligase activity, forming carbon-oxygen bonds	Sars2;Nars1;Dars2;Eprs1;Yars1;Qars1;Rars1;Wars1;Aars2;Mars2;Farsa;Mars1;Sars1;Nars2;Aarsd1;Aars1;Gatc
glycosaminoglycan metabolic process	glycosaminoglycan metabolic process;aminoglycan metabolic process;mucopolysaccharide metabolic process	Hexb;Il15;Pglyrp1;Itih4;Itih2;Itih1;Hexa;Cln6;Tgfb1;Pdgfb;Hmmr;Cemip2;Il1b;Chst7;Chst3;Chsy3;Cd44;Itih3;Glce;Chst14;Chst13;Ndst1;Dse;Chsy1;Lyve1;Nfkb1;Stab2;Hpse;Hyal5;Chst1;Tnfaip6;B4galt4;Naglu;Chst12;Galns;Abcc5;Hs2st1;Slc9a1;Ids;Fgf2;Gns;Hyal3;Ctbs;Chi3l1;Chil3
regulation of interleukin-8 production	regulation of interleukin-8 production;interleukin-8 production;positive regulation of interleukin-8 production	Adipoq;Clec7a;Cd74;Arrb1;Il18;Stat3;Prkd2;Ptpn22;Syk;Tlr8;Tlr2;Serpine1;Il6;Ffar2;Il1b;Tlr4;Il17d;Camp;Lbp;Afap1l2;Ptprc;Tlr7;Nod1;Chi3l1;Cd14;Zfp580;Mavs;Cd2
positive regulation of receptor signaling pathway via STAT	positive regulation of receptor signaling pathway via STAT;positive regulation of receptor signaling pathway via JAK-STAT	Prlr;Il12b;Cd300a;Agt;Cenpj;Tgfb1;Tslp;Il10ra;Il6ra;Il6;Il7r;Tyk2;Jak2;Il10;Jak1;Pibf1
rRNA metabolic process	rRNA metabolic process;rRNA processing	Riok3;Wdr74;Rpl7l1;Ercc6;Rpl35;Pop5;Sirt7;Dhx37;Riok2;Rpp38;Exosc5;Lsm6;Sbds;Spin1;Bud23;Rps17;Pop4;Rps25;Rpl35rt;Mterf4;Rpp40;Slx9;Dis3l;Nop9;Fcf1;Wdr12;Nol6;Nsun3;Exosc7;Lyar;Nsun4;Polr1f;Ddx21;Rpl14;Exosc2;Brix1;Mphosph10;Ddx49;Mrto4;Imp3;Utp3;Tent4b;Polr1e;Rpl27;Ebna1bp2;Rpf1;Nop10;Trmt112;Bysl;Wdr46;Pin4;Utp18;Mars1;Mrm3;Nhp2;Dicer1;Top1;Znhit3;Exosc4;Tbl3;Wdr18;Exosc1;Prkdc;Trir;Pa2g4;Ercc3;Gtf2h5;Rpl35a
cognition	cognition;learning or memory	Cux2;Tafa2;Ptn;Shc3;Il1rn;Chrna4;Bche;Jakmip1;Grin2b;Slc1a4;Casp3;Pde5a;Prkca;Egr1;Pde4d;Itpr3;Tanc1;Rcan2;Brsk1;Eif4ebp2;Dop1b;Agt;Abi2;Acss2;Dtnbp1;Eif2ak4;Pak6;Csmd1;Aff2;Pak1;Ccnd2;Slc2a4;Atp8a1;Adcy1;Tlr2;St3gal4;Chrm1;Ntf3;Cic;Scn2a;Atp1a3;Lcn2;Kcnab1;Ntan1;Lgmn;Nrxn3;Il1b;Specc1;App;Epm2a;Sorcs3;Cacna1e;Btbd9;Btg2;Ntrk2;Trem2;Clstn2;Rin1;Hrh1;Large1;Prkar2b;Pirb;Dnah11;Nedd9;Prkn;Ghrl;Pias1;Ptgs1;Shank2;Ncam1;Shank3;Slc7a11;Htr7;Synpo;Atp1a2;Aph1c;Ppt1;Foxp2;Tsc1;Srf;Mgat3;Tifab;Slc6a1;Lrrn4;Bloc1s6;Grm7;Amph
antigen processing and presentation of exogenous peptide antigen via MHC class II	antigen processing and presentation of exogenous peptide antigen via MHC class II;antigen processing and presentation of peptide antigen via MHC class II;antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	H2-Ab1;H2-Eb1;H2-DMb1;H2-Aa;Cd74;H2-DMa;Ctss;H2-DMb2;Lgmn;H2-Ob;Fcer1g;H2-Eb2;H2-Oa;Fcgr2b;Marchf1;Trem2;Pycard;Thbs1
organic acid catabolic process	organic acid catabolic process;carboxylic acid catabolic process	Eci3;Abcd2;Hao2;Mat1a;Abhd2;Acot4;Nos1;Hexb;Aig1;Adipoq;Acad10;Agxt;Aldh4a1;Got1;Hpd;Gcat;Hal;Mthfs;Acacb;Irs2;Lpin1;Nudt19;Hexa;Hmgcll1;Renbp;Sds;Cbs;Aldh1l1;Nagk;Qdpr;Dpep2;Gls;Amdhd1;Tha1;Sesn2;Ilvbl;Scly;Hacl1;Shmt1;Gls2;Bcat2;Echs1;Akt2;Akr1d1;Acsl5;Ehhadh;Bckdhb;Pck2;Ppat;Hgd;Oaz1;Mthfsl
exosome (RNase complex)	exosome (RNase complex);exoribonuclease complex	Supv3l1;Nvl;Mphosph6;C1d;Exosc10;Wdr74;Zfp36;Zfc3h1;Exosc5;Gtpbp1;Pnpt1;Dis3l;Exosc7;Exosc2;Exosc4;Exosc1
positive regulation of leukocyte differentiation	positive regulation of leukocyte differentiation;positive regulation of hemopoiesis	Gas6;Il34;Il15;H2-Aa;Ccr2;Cd74;Il7;Mmp14;Cd83;Prkca;Lilrb4b;Il18;Tox;Nckap1l;Il12b;Tnfrsf11a;Itgb3;Inpp5d;Ppp2r3c;Flt3l;Hcls1;Tgfb1;Vsir;Ccl5;Syk;Egr3;Zfp609;Axl;H2-DMa;Rasgrp1;Cd46;Sash3;Ccl9;Ikzf1;Gimap5;Il6;Tyrobp;Gpr68;Il7r;Il12a;Gimap3;Il10;Trem2;Csf1r;Ccr7;Lck;Zap70;Ptprc;Nedd9
RNA 5'-end processing	RNA 5'-end processing;ncRNA 5'-end processing	Rpp25l;Pop5;Rpp38;Pop4;Ssb;Pnpt1;Rpp40;Nop9;Rpp21;Tbl3;Hsd17b10
alpha-beta T cell lineage commitment	alpha-beta T cell lineage commitment;CD4-positive, alpha-beta T cell lineage commitment	Bcl2;Tox;Stat3;Tgfb1;Ctsl;Il6ra;Il6;Slamf6;Spn
regulation of macrophage derived foam cell differentiation	regulation of macrophage derived foam cell differentiation;macrophage derived foam cell differentiation	Adipoq;Agtr1a;Pla2g5;Il18;Itgb3;Msr1;Abcg1;Agt;Prkch;Stat1;Soat1
regulation of mitochondrial membrane permeability involved in apoptotic process	regulation of mitochondrial membrane permeability involved in apoptotic process;positive regulation of mitochondrial membrane permeability involved in apoptotic process;positive regulation of mitochondrial membrane permeability;mitochondrial outer membrane permeabilization;mitochondrial outer membrane permeabilization involved in programmed cell death;regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	Naif1;Rhot1;Stpg1;Slc35f6;Slc25a31;Mtch2;Mpv17l;Bcl2l1;Bax;Them4;Rhot2;Bok;Gclc;Gsk3a;Chchd10;Tmem102;Gsk3b;Fxn
negative regulation of viral life cycle	negative regulation of viral life cycle;negative regulation of viral entry into host cell	Trim30d;Trim12a;Ly6e;Cd74;Trim12c;Trim59;Ciita;Apcs;Trim30c;Trim30a;Trim5;Ifitm6;Mre11a;Trim25;Rad50;Gsn
organellar small ribosomal subunit	organellar small ribosomal subunit;mitochondrial small ribosomal subunit	Mrps25;Mrps27;Mrps18b;Mrps31;Mrps22;Mrps14;Mrps26;Mrps34;Mrps24;Mrps2;Mrps17;Mrps5;Mrps15;Mrpl42;Mrps10;Mrps11;Aurkaip1;Mrps7;Mrps28;Mrps33;Mrps21
nucleotide-binding oligomerization domain containing 2 signaling pathway	nucleotide-binding oligomerization domain containing 2 signaling pathway;nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	Slc15a4;Irgm2;Igtp;Lacc1;Ptpn22;Nagk;Slc15a3;Tlr4;Peli3;Nod1
positive regulation of ERBB signaling pathway	positive regulation of ERBB signaling pathway;positive regulation of epidermal growth factor receptor signaling pathway	Esr1;Rtn4;Agt;Dgkd;Tgfb1;Rbpj;Hip1;Ccdc88a;Ralb;Afap1l2;Cnot9;Esr2;Spry2;Mmp9;Adam17
regulation of type I interferon production	regulation of type I interferon production;type I interferon production	Arrdc4;Irgm2;Igtp;Plcg2;Xaf1;Flot1;Sting1;Irf7;Sirpa;Irf8;Ptpn22;G3bp1;Relb;Syk;Garin5a;Tlr8;Oas1g;Isg15;Oas1a;Nlrc3;Stat1;Tlr2;Tyrobp;Oas3;Pola1;Rel;Gbp4;Tlr4;Oas1b;Hmgb2;Peli3;Nmi;Siglec1;Dhx58;Polr3d;Oas2;Tlr7;Ticam2;Cd14;Mavs;Ptprs;Mmp12;Flt3;Ifih1;Polr3b;Irf1;Morc3;Pycard;Trim65;Irf9
skeletal muscle contraction	skeletal muscle contraction;multicellular organismal movement	Actn3;Chrne;Jsrp1;Tcap;Kbtbd13;Tnnc2;Tnni1;Gaa;Nr4a1;Dmpk;Myh14;Rcsd1;Stac2;Tnni2;Col6a1;Diaph1
transcription initiation at RNA polymerase II promoter	transcription initiation at RNA polymerase II promoter;DNA-templated transcription initiation	Dr1;Taf2;Glyr1;Ercc6;Psmc6;Sirt7;Gtf2f2;Fam47e;Atf2;Pabpc1l;Med21;Med14;Usp21;Setd1a;Taf4;Med19;Gtf2f1;Tbp;Pcid2;Taf12;Phf2;Taf6;Hnf1b;Med13;Dhx36;Trmt112;Lcor;Znhit1;Med29;Sgf29;Med24;Eloc;Bmyc;Taf10;Elob;Ercc3;Gtf2h5;Polr2i;Taf13;Myc;Bdp1;Rrn3;Mitf;Polr1f;Polrmt;Polr1e;Cebpa
fibroblast apoptotic process	fibroblast apoptotic process;regulation of fibroblast apoptotic process	Gas6;Casp3;Pmaip1;Nupr1;Pik3cg;Bcl2l11;Casp12;Stk17b;Btg1;Prdm11;Sfrp1;Ddias
tetrapyrrole binding	tetrapyrrole binding;heme binding	Cyp2a4;Cyp2b9;Cyp2c69;Cyp2c40;Cyp2b10;Cyp2g1;Nos1;Cyp2c68;Cyp2b13;Cyp2c39;Cyp2c38;Flvcr2;Tcn2;Cyp2a22;Cyp17a1;Cybb;Cyp4a14;Cbs;Cyp2c55;Cyp20a1;Cyp2c37;Mb;Cygb;Cyp2c66;Tbxas1;Cyba;Cyp2c29;Cyp3a13;Cyp4b1;Jak2;Cyp11a1;Nr1d1
mammary gland alveolus development	mammary gland alveolus development;mammary gland lobule development	Prlr;Esr1;Ccnd1;Socs2;Tnfrsf11a;Ddr1;Vegfa
transporter regulator activity	transporter regulator activity;channel regulator activity	Hamp2;Cacng1;Nos1;Pde4b;Flna;Sgk3;Bcl2;Dlg1;Cnih2;Camk2d;Fxyd7;Pde4d;Kcnip4;Fxyd5;Agt;Pcsk9;Ank2;Gpd1l;Scn3b;Kcnab1;Fkbp1b;Nrxn3;Prkcb;Dpp10;Ptpn3;Gnb2;Cd44;Stoml1;Sclt1;Kcnk2;Akt1;Atp2b4;Calm2;Mcub;Grm7;Prss8;Cacnb2;Stx1a
proton-transporting ATP synthase complex	proton-transporting ATP synthase complex;mitochondrial proton-transporting ATP synthase complex	ATP8;Atp5mg;Atp5f1c;Atp5po;Atp5mc1;Atp5pd;ATP6;Atp5mf;Atp6-ps;Atp5f1e;Atp5pf;Atp5mk
