representative	grouped_terms	genes
pyridine-containing compound metabolic process	pyridine-containing compound metabolic process;pyridine nucleotide metabolic process;nicotinamide nucleotide metabolic process	Gale;Prkaca;Eno4;Pkm;Pcx;Pck2;Slc4a1;Mpi;Pdxk;Aldoart1;Ncf1;Naprt;Idh3g;Idh3b;Stat3;Kynu;Pnp2;Pgls;Nnt;Eno1;Pgk1;Bpgm;Ldha;Ncf2;Taldo1;Mlx;Jmjd8;Prdx5;Tpi1;Mdh1;Vcp;Hk3;Naxe;Eif6;Nqo1;Qprt;Aldh1l1;Haao;Me2;Mdh2;Hk1;Ucp2;Actn3;Nnmt;Idh2;Fmo1;Psen1;Pnp;Fbp1;Dcxr;Prkag3
negative regulation of locomotion	negative regulation of locomotion;negative regulation of cell migration;negative regulation of cell motility	Tgfbr1;Ccl25;Sfrp2;Plcb1;Braf;Ptprg;Ldlrad4;Cdh11;Reck;Dlg5;Jag1;Nr2f2;Ccl21b;Robo2;Ogt;Mapk15;Stard13;Scai;Arid2;Arid4b;Sinhcaf;Nfe2l2;Crk;Mctp1;Adarb1;Tet1;Sfrp1;Trib1;Macir;Sema6a;Adora1;Map2k5;Ap1ar;Rap2c;Pparg;Osbpl8;Phldb2;Tie1;Spint2;S1pr2;Ptprk;Prkg1;Tafa5;Nrg1;Ryk;Nisch;Muc2;Mitf;Col3a1;Ptprj;Cd63;Card10;Sema5a;Il27ra;Sema5b;Igfbp3;Lrch1;Nrg3;Erdr1x;Afdn;Epha1;Arrdc3;Kiss1r;Dab2ip;Nf1;Flcn;Dpp4;Arid4a;Limch1;Angpt4;Stc1;Nrp1;Dll4;Zeb2;Ripor2;Gsk3b
positive regulation of mononuclear cell proliferation	positive regulation of mononuclear cell proliferation;positive regulation of lymphocyte proliferation;positive regulation of leukocyte proliferation	Mpl;H2-D1;Nck1;Il7;H2-T23;Shh;Il4;Cd86;Bst1;Jak3;Cd74;Cdkn1a;Syk;Ptpn22;Slc4a1;Tlr4;Slc7a1;Nckap1l;Ccl5;Pycard;H2-DMb2;Blm;Il1b;H2-M5;Spta1;Aif1;Coro1a;Fadd;Cd24a;H2-Q6;Nfatc2;Il18;Cd81;Cd46;H2-T22;Vtcn1;Il2ra;Cd3e;Sash3;Spn;Cd320;Irgm1;Itgal;Cd274;Csf1r;Pnp;Zap70;Prlr;Mapk3;Lyn;Csf2rb;Csf2rb2;Rac2
pyrimidine nucleoside triphosphate biosynthetic process	pyrimidine nucleoside triphosphate biosynthetic process;pyrimidine nucleoside triphosphate metabolic process	Cmpk2;Nme7;Nme1;Dtymk;Nme3;Ctps2;Cad;Uck2
positive regulation of sister chromatid cohesion	positive regulation of sister chromatid cohesion;regulation of sister chromatid cohesion	Rad21;Slf1;Nsmce2;Sgo2a;Fen1;Slf2;Bub1;Sfpq;Smc5;Atrx;Tnks
regulation of transforming growth factor beta receptor signaling pathway	regulation of transforming growth factor beta receptor signaling pathway;regulation of cellular response to transforming growth factor beta stimulus	Rnf111;Lemd3;Ldlrad4;Zeb1;Smad3;Spred2;Ppara;Ogt;Lox;Arid4b;Sirt1;Sinhcaf;Slc2a10;Trim33;Furin;Tet1;Hipk2;Peg10;Zbtb7a;Pparg;Wfikkn1;Ovol2;Adamtsl2;Folr1;Vasn;Tsc22d1;Cav2;Flcn;Arid4a;Pbld2;Smurf2;Itga8;Glg1;Zeb2;Lats1;Ep300;Smurf1;Itga3;Cidea;Hdac2;Adam17;Suds3;Veph1;Crebbp
kinetochore	kinetochore;condensed chromosome, centromeric region	Fbxo28;Mad1l1;Dync1li2;Dync1li1;Nek2;Chmp2b;Cenps;Cenpw;Chmp4c;Psen2;Ppp1cc;Cenpl;Dctn1;Cenpk;Mtcl1;Nde1;Smarca4;Nuf2;Brd7;Rassf2;Csnk1a1;Knstrn;Cenpc1;Zwilch;Champ1;Birc5;Cenpt;Kat8;Chmp3;Chmp4b;Chmp6;Cenpf;Septin7;Tex14;Arhgap33os;Cenph;Nup37;Pmf1;Cenpq;Lrwd1;Pafah1b1;Cenpo;Smc1a;Cenpm;Sec13;Kif2c;Nup160;Cfdp1;Nup85;Dctn6;Sin3a;Aurka;Phf6;Incenp;Dynll1;Dctn2;Ska3;Zwint;Chmp5;Orc2;Smarcc1;Chmp7;Dctn3;Psen1;Ttk;Smarcb1;Itgb3bp;Cbx3;Cenpb
glycoprotein biosynthetic process	glycoprotein biosynthetic process;glycoprotein metabolic process	Dpy19l3;Dpy19l1;Dpy19l4;Plcb1;B4galt5;Slc35d1;C1galt1c1;Tet3;Gcnt2;Insr;Csgalnact1;Tet2;Ogt;Galnt11;Large1;Arfgef1;Poglut2;Tmtc3;Lmf1;Slc2a10;Chst9;Alg1;Mgat5;Tet1;Dolpp1;Tmtc2;Tcf7l2;Pawr;Magt1;Gxylt1;Chsy3;Uggt1;Vangl2;Tusc3;St3gal4;Ccr7;Csgalnact2;Ndst3;B3galt1;Ext1;Aatf;Galnt13;Entpd5;Pxylp1;Cog3;Slc35d2;Gorasp1;St6gal2;Hs6st3;Tm9sf2;Chp1;Npc1;Large2;Ep300;Xylt2;Gfpt2;Alg10b;Dpm3;B3galnt2;Chst8;Igf1;Alg6;Oga;B3gnt6;St6galnac3;Fut7;Golph3;B3gnt9;Plod3;Adamts7;Man2a1;Gpc1;Edem3;Manba;Ganc;Man2a2;Man1a;Ganab;Idua;Pcsk6;Bpnt2;Fam20b;Rab1a;B3galt5;Galnt18
leukocyte cell-cell adhesion	leukocyte cell-cell adhesion;regulation of leukocyte cell-cell adhesion;regulation of T cell activation	Tespa1;Cd80;Sirpb1b;Jam2;Ccdc88b;H2-Aa;Brd7;Cd160;Casp3;Lrg1;H2-Eb1;Zc3h12d;H2-D1;Nlrp3;Tcrb;Nck1;Icam1;Xbp1;Il7;Sirpb1c;H2-T23;Shh;Ceacam1;Il4;Ndfip1;H2-Oa;Elane;Cd86;Thy1;Ass1;Tnfsf14;Jak3;Cd74;Laptm5;Syk;Ptpn22;Slc4a1;Lilrb4a;Sema4d;Slc7a1;Nckap1l;Selplg;L1cam;Tsc2;Ccl5;Sirpd;Lilrb4b;Pycard;Itga4;Cyld;H2-DMb2;Blm;Il1b;Ctsg;Nfkbid;Tnfrsf14;Skap1;Rhoa;H2-M5;Wnk1;Itgb2l;Ildr2;Spta1;Ccl2;Aif1;H2-DMa;Tspan32;S100a9;Prkar1a;Coro1a;Fadd;Cd24a;H2-Q6;Fgl1;Hsph1;Zfp35;H2-Ab1;Hspd1;Sell;Cd5;Tnip1;Chst2;Il18;Cd81;Cd46;H2-T22;Vtcn1;Gimap3;Il2ra;Flot2;Slfn1;Rac2;Bad;Cd3e;Pag1;Sash3;Spn;Lgals9;Cd47;Il2rg;Lgals3;Irgm1;Hfe;Itgal;Stk10;Vsig4;Smarcc1;Cd274;Tnfrsf21;Zc3h12a;Nt5e;Itgb2;S100a8;Foxj1;Ptpn2;Akt1;Pnp;Gata3;Zap70;Ptpn6;Cd37;Smarcb1;Clec4g;Tcf7;Sh2b3;Znhit1;Adrm1;Lat;Fas
aldehyde dehydrogenase (NAD+) activity	aldehyde dehydrogenase (NAD+) activity;aldehyde dehydrogenase [NAD(P)+] activity	Aldh3b1;Aldh1a7;Aldh2;Aldh4a1;Adh5;Aldh1a2;Aldh1l1;Aldh3b3
regulation of heterochromatin formation	regulation of heterochromatin formation;regulation of heterochromatin organization	Dyrk1a;Tet1;Kmt2a;Resf1;Samd1;Morc2a;Baz1a;Tasor;Phf2
